,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
1151,1,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052000000000000005,172.065,4,0.274
1152,1,190000,0.28800000000000003,0.531,0.8540000000000001,0.0,10,0.0773,-3.149,1,0.198,94.419,4,0.456
1153,0,244826,0.0179,0.647,0.742,0.000594,8,0.046,-8.788,1,0.0953,100.645,4,0.868
1154,0,214880,0.00818,0.527,0.941,2.37e-06,6,0.397,-3.3760000000000003,1,0.0551,94.056,4,0.44
1155,0,210500,0.266,0.8059999999999999,0.74,0.00237,2,0.13699999999999998,-4.695,1,0.0313,116.507,4,0.7390000000000001
1156,1,186080,0.314,0.755,0.769,2.38e-06,10,0.0628,-5.658,0,0.18600000000000005,114.966,4,0.642
1157,0,257186,0.113,0.624,0.826,0.0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526
1158,0,173071,0.0242,0.672,0.953,0.0,10,0.0526,-2.82,1,0.105,117.045,4,0.633
1159,0,230893,0.336,0.469,0.415,0.0,11,0.463,-9.509,1,0.0404,76.53399999999998,4,0.611
1160,1,190626,0.234,0.7509999999999999,0.501,0.112,5,0.0467,-12.151,1,0.0552,167.058,4,0.902
1161,1,201287,0.28600000000000003,0.672,0.735,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754
1162,0,208493,0.00462,0.688,0.733,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.459
1163,1,177140,0.69,0.7959999999999999,0.53,0.0,8,0.0646,-5.9670000000000005,1,0.0558,105.031,4,0.754
1164,0,179760,0.8959999999999999,0.593,0.205,5.460000000000001e-05,9,0.119,-14.601,1,0.0479,140.279,4,0.377
1165,0,182587,0.892,0.691,0.271,0.0,6,0.109,-7.582999999999998,1,0.0335,89.99,4,0.5479999999999999
1166,0,208395,0.156,0.599,0.78,0.0,11,0.189,-5.033,1,0.0527,122.077,4,0.529
1167,0,191726,0.00461,0.46,0.965,7.020000000000001e-05,7,0.276,-3.011,1,0.0555,147.278,4,0.81
1168,0,232120,0.00274,0.662,0.736,0.0008439999999999999,7,0.0464,-6.511,1,0.0374,104.003,4,0.674
1169,0,176960,0.00205,0.634,0.865,1.25e-06,9,0.307,-4.363,0,0.0367,112.021,4,0.879
1170,1,193597,0.168,0.621,0.524,0.0,5,0.0925,-7.056,1,0.0248,97.456,3,0.434
1171,0,226946,0.205,0.608,0.745,0.0,4,0.342,-5.82,1,0.0354,82.00299999999999,4,0.595
1172,1,216239,0.452,0.603,0.5539999999999999,0.0,2,0.0545,-4.381,1,0.0646,111.989,4,0.354
1173,0,297853,0.607,0.5820000000000001,0.6890000000000001,0.0571,7,0.145,-12.203,1,0.0277,111.166,4,0.531
1174,0,393960,0.593,0.509,0.5820000000000001,0.000811,10,0.0996,-7.1720000000000015,1,0.0333,92.044,4,0.552
1175,0,176333,0.29,0.639,0.5479999999999999,9.68e-05,8,0.366,-13.534,1,0.0394,98.359,4,0.887
1176,0,222013,0.135,0.657,0.655,0.00303,0,0.102,-8.3,1,0.0248,92.259,4,0.6679999999999999
1177,0,230694,0.0612,0.5760000000000001,0.795,0.0,0,0.14,-4.87,1,0.0346,123.071,4,0.4270000000000001
1178,0,180266,0.0111,0.8140000000000001,0.482,1.57e-06,9,0.0476,-10.493,1,0.0588,148.404,4,0.615
1179,0,233880,0.201,0.657,0.569,1.3800000000000003e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,4,0.399
1180,0,162003,0.0022600000000000003,0.716,0.6609999999999999,0.000136,7,0.109,-7.032,1,0.0486,102.009,4,0.6629999999999999
1181,0,180240,0.2,0.901,0.654,0.0,10,0.165,-10.15,1,0.0655,110.131,4,0.7809999999999999
1182,0,276333,0.035,0.534,0.893,1.76e-05,9,0.134,-6.311,0,0.0329,153.965,4,0.338
1183,0,216346,0.174,0.6890000000000001,0.912,0.000243,9,0.298,-3.673,1,0.0302,125.94,4,0.982
1184,0,227299,0.504,0.7290000000000001,0.575,1.18e-05,6,0.104,-9.11,0,0.138,172.012,4,0.924
1185,0,220080,0.224,0.649,0.5760000000000001,0.0,1,0.445,-5.936,0,0.0449,107.989,4,0.311
1186,0,213174,0.28600000000000003,0.5529999999999999,0.825,0.0,0,0.314,-4.328,1,0.0603,101.657,4,0.897
1187,1,277173,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134
1188,0,207266,0.0916,0.575,0.912,0.0021100000000000003,7,0.0562,-7.275,0,0.0393,117.399,4,0.843
1189,0,199000,0.272,0.6609999999999999,0.602,0.0,7,0.079,-5.934,0,0.0275,110.045,4,0.433
1190,0,223533,0.16899999999999998,0.7490000000000001,0.461,0.0,9,0.0681,-13.652,1,0.0362,98.783,4,0.5660000000000001
1191,0,165228,0.16699999999999998,0.498,0.908,0.000235,0,0.281,-5.005,1,0.0416,153.576,4,0.535
1192,1,201173,0.159,0.5770000000000001,0.7559999999999999,0.000232,2,0.249,-5.82,1,0.115,176.75,4,0.6629999999999999
1193,0,197280,0.22,0.645,0.6990000000000001,1.89e-06,9,0.314,-3.573,1,0.0731,114.965,4,0.743
1194,0,256826,0.0393,0.598,0.6679999999999999,4.68e-05,6,0.219,-8.312000000000001,1,0.0408,112.928,4,0.733
1195,0,186040,0.423,0.6829999999999999,0.787,0.0,9,0.0864,-4.099,1,0.0291,96.997,4,0.502
1196,0,216346,0.191,0.6579999999999999,0.72,0.0,5,0.35600000000000004,-6.075,1,0.0298,140.864,4,0.5479999999999999
1197,1,231173,0.0188,0.743,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545
1198,0,228640,0.0112,0.523,0.865,0.0,7,0.153,-4.697,1,0.0989,135.115,4,0.325
1199,0,192213,0.0167,0.569,0.6920000000000001,3.78e-05,9,0.126,-4.683,1,0.0323,141.632,4,0.737
1200,0,197093,0.0526,0.769,0.721,2.54e-06,0,0.27,-6.4129999999999985,1,0.0946,102.999,4,0.667
1201,1,208680,0.023,0.526,0.7490000000000001,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,0.421
1202,0,184141,0.355,0.847,0.703,3.950000000000001e-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
1203,0,184880,0.00292,0.57,0.8959999999999999,0.0,5,0.11,-2.926,1,0.0381,110.986,4,0.622
1204,0,215880,0.0014,0.517,0.8390000000000001,0.000365,0,0.108,-3.5210000000000004,1,0.0287,94.016,4,0.416
1205,0,205333,0.0727,0.687,0.677,0.0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
1206,0,165613,0.255,0.611,0.8490000000000001,0.0,2,0.124,-3.7,1,0.174,101.874,4,0.528
1207,0,203208,0.0252,0.544,0.865,0.0,8,0.363,-3.297,0,0.0389,133.997,4,0.748
1208,0,212259,0.00337,0.787,0.846,0.00193,9,0.6679999999999999,-6.332999999999998,1,0.0436,129.023,4,0.506
1209,0,196893,0.00143,0.632,0.639,0.0,5,0.221,-5.938,1,0.0259,95.506,4,0.733
1210,0,213160,0.006999999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,1,0.0324,130.041,4,0.149
1211,0,194946,0.0964,0.669,0.643,3.76e-05,9,0.0867,-8.658,0,0.0465,121.318,4,0.959
1212,0,202573,0.257,0.597,0.581,0.0,3,0.105,-9.72,1,0.0449,107.202,4,0.885
1213,1,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036000000000000004,114.033,4,0.475
1214,0,234704,0.0207,0.5529999999999999,0.752,0.0,6,0.105,-5.29,1,0.0302,103.136,4,0.47
1215,0,198383,0.272,0.6629999999999999,0.6970000000000001,0.00886,0,0.153,-5.502999999999999,1,0.0508,180.035,4,0.873
1216,0,164101,0.0244,0.77,0.6759999999999999,0.0,6,0.103,-7.223,1,0.0369,108.944,4,0.606
1217,0,201960,0.123,0.794,0.8440000000000001,3.16e-06,11,0.0988,-3.222,1,0.0904,119.989,4,0.794
1218,1,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
1219,1,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999
1220,0,200000,0.0061,0.885,0.737,0.0,1,0.5920000000000001,-6.468,1,0.0677,89.977,4,0.496
1221,1,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441
1222,1,194732,0.0716,0.757,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914
1223,1,121346,0.073,0.754,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
1224,0,287272,0.0618,0.8859999999999999,0.57,0.0,6,0.0586,-7.353,0,0.171,132.001,4,0.5379999999999999
1225,1,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
1226,1,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599
1227,0,161832,0.0827,0.8009999999999999,0.5670000000000001,2.71e-05,8,0.099,-8.097999999999999,1,0.214,135.06,4,0.518
1228,1,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49
1229,1,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329
1230,1,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
1231,1,298133,0.00606,0.39,0.779,0.0,1,0.29100000000000004,-5.612,1,0.243,175.89,4,0.213
1232,1,156195,0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496
1233,0,196333,0.00151,0.753,0.616,7.1e-06,2,0.29100000000000004,-7.34,1,0.165,156.83,4,0.287
1234,1,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
1235,1,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
1236,1,150043,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0,0.116,-6.5710000000000015,1,0.0409,128.047,4,0.14400000000000002
1237,0,253000,0.403,0.642,0.703,1.2e-05,10,0.086,-6.9270000000000005,1,0.0845,133.968,4,0.304
1238,1,130929,0.1,0.715,0.617,3.62e-06,11,0.18600000000000005,-5.558,0,0.242,176.108,4,0.289
1239,1,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.227,-4.589,0,0.127,147.055,4,0.498
1240,1,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.116,-7.622000000000001,1,0.0603,79.992,4,0.493
1241,1,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
1242,1,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
1243,1,195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
1244,0,169466,0.0556,0.8,0.695,0.0,0,0.0542,-8.215,1,0.092,85.006,4,0.515
1245,1,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.9620000000000015,0,0.289,112.503,4,0.399
1246,1,170958,0.0263,0.8540000000000001,0.8170000000000001,0.0,1,0.16899999999999998,-3.833,1,0.101,145.976,4,0.7040000000000001
1247,1,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294
1248,1,190466,0.0886,0.7959999999999999,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000004,4,0.565
1249,1,195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
1250,1,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446
1251,1,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575
1252,0,165179,0.00419,0.941,0.634,0.00103,1,0.139,-8.221,1,0.215,113.323,4,0.276
1253,1,279866,0.313,0.855,0.787,0.0,8,0.194,-4.134,0,0.334,88.00299999999999,4,0.7020000000000001
1254,1,343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
1255,1,163974,0.128,0.7609999999999999,0.598,0.0,10,0.0839,-7.249,0,0.182,173.89700000000005,4,0.447
1256,1,192880,0.228,0.665,0.89,0.0,1,0.122,-2.39,1,0.197,139.94299999999998,4,0.32
1257,0,243784,0.5,0.583,0.5760000000000001,0.0,10,0.116,-6.295,0,0.282,129.627,4,0.71
1258,1,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
1259,1,164004,0.0157,0.775,0.513,0.0,5,0.127,-7.653,0,0.0613,137.032,4,0.585
1260,1,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
1261,1,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
1262,0,227000,0.0593,0.53,0.613,0.0,1,0.0924,-6.29,1,0.294,157.817,5,0.542
1263,1,162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
1264,0,250235,0.022,0.621,0.627,0.128,0,0.353,-8.943999999999997,1,0.135,113.478,5,0.5429999999999999
1265,0,205000,0.423,0.768,0.912,1.13e-05,2,0.222,-4.622,1,0.14,91.44,4,0.0873
1266,1,288086,0.0692,0.904,0.7559999999999999,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342
1267,0,196520,0.108,0.861,0.693,0.000258,0,0.0814,-5.5070000000000014,0,0.0652,128.99200000000002,4,0.802
1268,0,218000,0.0839,0.82,0.5870000000000001,0.0,9,0.0492,-8.681000000000001,0,0.0946,129.244,4,0.856
1269,0,248000,0.66,0.219,0.32299999999999995,0.0,10,0.106,-12.211,1,0.0333,170.437,4,0.339
1270,0,251666,0.677,0.33,0.433,0.0,0,0.16399999999999998,-12.798,0,0.042,109.864,4,0.485
1271,0,181960,0.701,0.7070000000000001,0.408,0.0,5,0.105,-12.776,0,0.0366,126.399,4,0.843
1272,0,192967,0.695,0.245,0.355,0.0,8,0.125,-13.039,1,0.0427,85.56,4,0.398
1273,0,196226,0.764,0.765,0.498,1.39e-05,9,0.139,-7.292999999999998,1,0.028,92.024,4,0.51
1274,0,219106,0.723,0.499,0.648,0.0,7,0.5760000000000001,-5.812,1,0.0331,88.14,4,0.464
1275,0,241693,0.368,0.215,0.6659999999999999,1.88e-06,8,0.0891,-6.442,1,0.0364,159.234,4,0.244
1276,0,239426,0.6890000000000001,0.515,0.387,0.0,4,0.126,-7.343,0,0.0567,135.739,4,0.312
1277,0,278040,0.8109999999999999,0.649,0.14400000000000002,2.42e-06,0,0.08900000000000001,-16.809,1,0.0522,119.193,4,0.264
1278,0,237453,0.463,0.428,0.65,2.33e-06,5,0.114,-6.495,1,0.0706,181.524,4,0.708
1279,0,185826,0.219,0.482,0.33,3.64e-05,0,0.236,-11.671,1,0.0349,105.027,4,0.201
1280,0,249773,0.596,0.481,0.317,0.0,7,0.0855,-12.757,1,0.0385,91.546,4,0.61
1281,0,304853,0.335,0.732,0.892,0.0146,1,0.116,-9.469,1,0.0517,112.295,4,0.906
1282,0,249666,0.792,0.409,0.574,1.28e-06,5,0.0915,-8.112,0,0.0415,151.97899999999996,4,0.55
1283,0,273008,0.76,0.569,0.483,4.75e-05,2,0.106,-7.1110000000000015,1,0.0421,96.502,4,0.624
1284,0,228462,0.16699999999999998,0.377,0.557,0.0,4,0.318,-6.773,0,0.0311,82.58200000000002,4,0.462
1285,0,202640,0.802,0.612,0.183,3.38e-06,7,0.112,-13.277,1,0.0329,106.412,4,0.524
1286,0,195906,0.7809999999999999,0.835,0.309,0.00222,11,0.0674,-16.254,0,0.0384,125.172,4,0.813
1287,0,172133,0.768,0.496,0.448,0.000291,7,0.13,-8.156,1,0.0313,115.284,4,0.519
1288,0,168400,0.809,0.6509999999999999,0.376,1.72e-06,8,0.13,-11.32,1,0.0435,97.011,4,0.593
1289,0,162066,0.7020000000000001,0.792,0.635,0.0,4,0.14,-6.32,1,0.0645,99.915,4,0.727
1290,0,231493,0.675,0.447,0.457,0.0,4,0.339,-10.969,1,0.0331,112.918,4,0.59
1291,0,252213,0.578,0.416,0.499,0.0,1,0.163,-6.7360000000000015,1,0.03,126.918,4,0.439
1292,0,325466,0.322,0.733,0.319,8.18e-06,7,0.2,-11.585,1,0.0298,110.002,4,0.466
1293,0,250493,0.905,0.617,0.229,0.0,3,0.102,-11.51,0,0.0463,132.238,3,0.224
1294,0,185800,0.454,0.459,0.838,0.0,8,0.691,-5.759,1,0.212,77.627,4,0.563
1295,0,232893,0.487,0.647,0.451,2.45e-06,8,0.105,-9.075,1,0.0748,147.847,4,0.48
1296,0,143853,0.835,0.802,0.523,1.26e-06,2,0.0817,-6.479,1,0.0383,105.071,4,0.631
1297,0,157186,0.8540000000000001,0.821,0.348,0.0,3,0.0854,-8.897,0,0.0433,112.053,4,0.7140000000000001
1298,0,158333,0.868,0.877,0.29,0.0,3,0.267,-18.313,0,0.0532,109.316,4,0.81
1299,0,168866,0.7170000000000001,0.612,0.233,0.000459,7,0.123,-12.989,0,0.112,119.105,4,0.7490000000000001
1300,0,185346,0.8370000000000001,0.835,0.304,0.00156,5,0.13,-12.474,1,0.0445,111.581,4,0.843
1301,0,313146,0.528,0.362,0.522,0.0,2,0.126,-5.207000000000002,1,0.0491,171.643,3,0.131
1302,0,189720,0.584,0.513,0.297,0.000107,5,0.327,-9.57,0,0.0605,141.553,3,0.62
1303,0,242200,0.79,0.6579999999999999,0.414,2.64e-06,9,0.199,-8.522,1,0.0311,111.904,4,0.51
1304,0,255600,0.0483,0.701,0.7829999999999999,0.0,0,0.0673,-9.712,1,0.0398,79.885,4,0.965
1305,0,184080,0.217,0.401,0.499,0.0,0,0.149,-7.643,1,0.0272,144.276,4,0.262
1306,0,180866,0.579,0.645,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868
1307,0,208866,0.259,0.613,0.489,0.0,11,0.0696,-13.509,0,0.0503,145.278,4,0.898
1308,0,210133,0.614,0.527,0.6890000000000001,0.0,8,0.381,-5.684,1,0.0681,102.24,4,0.691
1309,0,242133,0.29,0.603,0.7979999999999999,0.00147,11,0.129,-6.337999999999999,0,0.0323,79.999,4,0.727
1310,0,198000,0.243,0.639,0.36,1.35e-06,4,0.048,-12.725,1,0.03,114.004,4,0.5589999999999999
1311,0,207093,0.488,0.378,0.473,0.000787,2,0.517,-10.515,1,0.0296,83.13799999999998,4,0.621
1312,0,308133,0.6,0.518,0.25,0.000601,9,0.139,-17.864,1,0.0269,87.689,4,0.642
1313,0,257737,0.8420000000000001,0.506,0.433,0.0311,2,0.112,-14.183,0,0.0345,83.22200000000002,4,0.6409999999999999
1314,0,161040,0.29100000000000004,0.631,0.6829999999999999,0.0,7,0.0994,-8.788,1,0.0344,97.959,4,0.708
1315,0,351400,0.652,0.555,0.331,1.16e-05,9,0.235,-17.718,0,0.27,170.60299999999995,3,0.4370000000000001
1316,0,227413,0.736,0.73,0.317,0.005520000000000001,3,0.256,-11.644,1,0.0611,116.82,4,0.627
1317,0,408440,0.445,0.301,0.335,0.00181,0,0.7509999999999999,-8.564,1,0.0303,176.59099999999995,4,0.386
1318,0,229666,0.7809999999999999,0.617,0.502,1e-05,7,0.193,-8.271,1,0.0388,80.959,4,0.107
1319,0,292573,0.716,0.43,0.272,3.87e-05,0,0.278,-15.526,1,0.04,123.948,4,0.5820000000000001
1320,0,281293,0.301,0.872,0.773,0.0,1,0.222,-10.666,1,0.036000000000000004,120.966,4,0.96
1321,0,146866,0.8909999999999999,0.565,0.309,1.97e-05,2,0.0952,-7.7360000000000015,1,0.0354,103.883,3,0.445
1322,0,205226,0.599,0.545,0.59,0.0,9,0.0916,-7.2570000000000014,0,0.0813,100.835,3,0.583
1323,0,263906,0.65,0.343,0.314,0.000164,8,0.109,-10.809,1,0.0302,77.779,4,0.125
1324,0,276720,0.0783,0.706,0.805,0.000557,2,0.312,-5.2189999999999985,1,0.0274,125.079,4,0.812
1325,0,150506,0.8759999999999999,0.632,0.33,8.19e-06,9,0.106,-10.939,0,0.0328,109.826,4,0.805
1326,0,134586,0.6,0.7929999999999999,0.426,0.0,7,0.204,-8.257,0,0.0506,78.968,3,0.721
1327,0,201373,0.361,0.312,0.532,0.0,2,0.158,-6.6770000000000005,1,0.0344,89.521,4,0.217
1328,0,284320,0.836,0.499,0.371,0.00557,10,0.131,-11.624,1,0.0449,110.274,4,0.684
1329,0,234773,0.747,0.416,0.369,1.4300000000000004e-05,9,0.123,-11.675,0,0.031,66.30199999999999,4,0.17
1330,0,219293,0.309,0.315,0.37,4.98e-05,9,0.0642,-10.912,0,0.0307,66.547,4,0.256
1331,0,183902,0.821,0.556,0.175,0.000108,4,0.12,-18.346,0,0.0404,92.067,4,0.501
1332,0,209653,0.507,0.489,0.6970000000000001,1.63e-06,0,0.235,-6.725,0,0.0358,177.69,4,0.532
1333,0,312120,0.46,0.763,0.602,2.41e-06,9,0.112,-6.263,1,0.031,127.477,4,0.6679999999999999
1334,0,196933,0.855,0.485,0.6509999999999999,0.0152,5,0.0958,-9.712,1,0.107,172.23,4,0.588
1335,0,207146,0.594,0.723,0.664,1.35e-06,7,0.31,-4.77,1,0.034,94.962,4,0.483
1336,0,187653,0.843,0.487,0.408,0.0,8,0.105,-9.655,1,0.0436,78.82600000000002,4,0.35100000000000003
1337,0,226080,0.94,0.361,0.33,0.00242,7,0.185,-4.602,1,0.0344,80.116,4,0.467
1338,0,121306,0.7,0.449,0.379,0.000271,10,0.117,-8.623,1,0.0387,86.594,5,0.455
1339,0,342080,0.055,0.708,0.917,0.0,7,0.0305,-3.913,1,0.0951,94.92,4,0.794
1340,0,181866,0.279,0.362,0.6459999999999999,4.08e-05,5,0.0998,-7.423999999999999,1,0.0371,82.529,4,0.271
1341,0,433520,0.7390000000000001,0.329,0.306,1.01e-06,2,0.0679,-10.25,0,0.0327,170.169,4,0.189
1342,0,158533,0.721,0.711,0.398,2.86e-06,2,0.336,-7.85,1,0.033,100.302,4,0.623
1343,0,207586,0.5539999999999999,0.5720000000000001,0.433,7.37e-05,5,0.108,-8.086,1,0.0294,145.375,4,0.504
1344,0,180207,0.22,0.7759999999999999,0.29600000000000004,0.0,0,0.087,-18.156,1,0.0386,124.721,4,0.961
1345,0,211666,0.175,0.269,0.522,0.0,7,0.961,-10.01,1,0.0418,71.179,4,0.152
1346,0,131160,0.905,0.504,0.315,0.0,4,0.229,-9.997,1,0.0354,102.516,4,0.665
1347,0,175093,0.989,0.261,0.306,0.825,7,0.0816,-9.916,1,0.0393,79.498,1,0.511
1348,0,196560,0.906,0.42,0.19,5.02e-06,9,0.17800000000000002,-15.056,1,0.045,131.547,3,0.293
1349,0,328320,0.376,0.528,0.383,0.0,2,0.11,-11.17,1,0.0258,89.089,4,0.46
1350,0,159172,0.937,0.585,0.132,0.0,9,0.106,-12.731,1,0.0751,151.968,4,0.454
1351,0,174373,0.8079999999999999,0.529,0.0964,0.0628,0,0.7090000000000001,-22.052,1,0.0459,151.286,4,0.142
1352,0,198777,0.732,0.5489999999999999,0.449,0.0,4,0.117,-10.479,1,0.0455,76.028,5,0.506
1353,0,303433,0.407,0.764,0.575,0.0,9,0.747,-6.728,1,0.0966,101.759,4,0.502
1354,1,201933,0.905,0.266,0.0596,7.070000000000001e-05,0,0.132,-18.515,1,0.0363,181.74,3,0.14300000000000002
1355,0,165309,0.982,0.308,0.0204,0.0004480000000000001,5,0.107,-18.123,0,0.0377,147.369,3,0.128
1356,0,223893,0.758,0.325,0.201,0.0,6,0.0977,-11.595,0,0.0282,81.869,4,0.172
1357,0,231013,0.636,0.62,0.403,0.0,1,0.128,-6.997999999999998,0,0.0393,135.84,4,0.528
1358,0,235466,0.523,0.706,0.328,0.0,0,0.223,-10.158,1,0.0326,85.988,4,0.593
1359,1,263573,0.7709999999999999,0.315,0.29600000000000004,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436
1360,0,162185,0.857,0.525,0.278,0.0,2,0.104,-10.669,1,0.0321,72.952,4,0.33
1361,1,219760,0.873,0.637,0.263,0.0,5,0.16399999999999998,-9.094,0,0.0399,97.423,4,0.487
1362,0,247816,0.8370000000000001,0.534,0.332,0.0,11,0.0997,-7.44,1,0.0374,110.771,4,0.509
1363,0,272966,0.865,0.5770000000000001,0.17,0.0,9,0.133,-12.979,1,0.0462,174.192,4,0.36
1364,0,269920,0.952,0.5760000000000001,0.121,0.00111,9,0.1,-17.343,1,0.036000000000000004,116.826,4,0.063
1365,0,225033,0.813,0.494,0.306,0.0015,6,0.693,-9.611,0,0.0489,161.142,4,0.503
1366,0,195840,0.861,0.455,0.265,0.0,5,0.685,-8.468,1,0.0491,176.03599999999997,4,0.324
1367,0,203853,0.889,0.693,0.26,1.33e-05,10,0.212,-11.305,0,0.0486,103.137,4,0.292
1368,0,246093,0.963,0.479,0.177,0.0,10,0.116,-11.265999999999998,1,0.036000000000000004,124.033,3,0.136
1369,0,206324,0.848,0.6779999999999999,0.34600000000000003,0.0,3,0.128,-8.571,1,0.0345,135.989,4,0.461
1370,0,168849,0.327,0.495,0.444,5.39e-06,5,0.269,-8.617,1,0.0276,105.431,4,0.65
1371,0,199426,0.911,0.667,0.211,0.0355,0,0.12,-15.026,1,0.0466,111.227,4,0.327
1372,0,233377,0.703,0.5660000000000001,0.227,0.0,1,0.11,-11.588,1,0.0502,117.979,4,0.507
1373,0,253000,0.932,0.47,0.112,0.0,11,0.113,-15.147,1,0.0377,125.496,4,0.183
1374,0,173508,0.85,0.6629999999999999,0.208,0.0,2,0.114,-10.89,1,0.0313,115.028,4,0.232
1375,0,200706,0.649,0.79,0.3,0.0,5,0.14,-10.597,1,0.0622,110.187,4,0.49
1376,0,253200,0.4370000000000001,0.529,0.68,0.0,1,0.0651,-6.841,1,0.151,91.961,4,0.3670000000000001
1377,0,222146,0.674,0.705,0.34700000000000003,0.0,2,0.12,-8.249,1,0.0301,80.057,4,0.36
1378,0,170216,0.8140000000000001,0.628,0.248,0.0602,1,0.111,-13.304,1,0.032,125.298,4,0.6459999999999999
1379,0,218760,0.278,0.454,0.421,0.0,1,0.141,-4.834,0,0.026,87.555,4,0.383
1380,0,269000,0.962,0.348,0.226,0.00483,3,0.135,-10.918,1,0.0386,129.251,3,0.173
1381,0,259920,0.8290000000000001,0.532,0.203,0.0,9,0.108,-8.524,0,0.0668,89.646,4,0.5429999999999999
1382,0,231965,0.877,0.393,0.207,0.0,10,0.104,-11.865,1,0.0392,163.99,4,0.262
1383,0,227500,0.868,0.606,0.326,0.0,7,0.12,-9.401,1,0.119,78.906,4,0.489
1384,0,167094,0.733,0.53,0.264,0.00295,6,0.116,-11.974,1,0.03,77.002,4,0.241
1385,0,226346,0.603,0.6579999999999999,0.394,5.65e-06,1,0.17600000000000002,-7.537000000000001,1,0.025,78.926,3,0.232
1386,0,280827,0.638,0.7759999999999999,0.335,0.000126,9,0.15,-10.152,1,0.0614,127.754,4,0.54
1387,0,165697,0.715,0.618,0.255,0.0,7,0.0958,-12.5,1,0.0396,85.943,4,0.547
1388,0,184000,0.139,0.605,0.596,0.000554,9,0.101,-6.65,1,0.029,126.066,4,0.119
1389,0,202130,0.8759999999999999,0.5529999999999999,0.28800000000000003,0.0,11,0.145,-7.737999999999999,1,0.032,127.81,4,0.336
1390,0,189673,0.8959999999999999,0.449,0.209,0.0,10,0.156,-14.494000000000002,1,0.0896,93.618,4,0.431
